语料ID,文本,产品名称,年份,产品ID,情感得分,出现频次,产品热度总分,产品热度,产品类型判断文本,产品类型
餐饮评论-1519,一般般 不好 停车 元 代金券 张可 叠加,相聚时光（光明店）,2018,ID519,-0.045454545454545456,65,194.9090909090909,0.0006554164561296985,餐饮评论-1519 一般般 不好 停车 元 代金券 张可 叠加,特色餐饮
餐饮评论-1316,喜欢 喜欢 好吃 态度 好吃 好多好多 次 主食 选有 赠品,盛香烧鹅（东方市场店）,2018,ID316,0.3448275862068966,58,174.68965517241378,0.0005874250102014213,餐饮评论-1316 喜欢 喜欢 好吃 态度 好吃 好多好多 次 主食 选有 赠品,特色餐饮
餐饮评论-1001,好吃 推荐 主食 选有 赠品,盛香烧鹅（东方市场店）,2018,ID1,0.16666666666666666,58,174.33333333333334,0.0005862268146943649,餐饮评论-1001 好吃 推荐 主食 选有 赠品,特色餐饮
餐饮评论-1740,口味 环境 服务 等位 口味 环境 环境 服务 口味 服务 叉烧 拼豉 油鸡 肶 饭 烧鸭 饭 烧鹅 饭 酱油 鸡饭 叉烧 拼鹅 肾饭 金牌 烧鹅 柠檬 鱼 酸梅 汁豉 油 皇鸡 青菜 脆皮 烧鸭 猪杂 粉 西冷 牛排 黄豆 汤 鸭脖子 葱油 焗 鸭 饭 萝卜汤 老火 靓汤 烧鸭 拼 叉烧 紫菜汤 川味 卤肉饭 卤水 鸭 下巴 卤水 鹅 肾 卤水 掌 蜜汁 叉烧 白切 鸡 掌翅饭 瘦肉 粉掌 饭例 汤 肾片 猪 骨 汤 主食 选有 赠品,盛香烧鹅（东方市场店）,2019,ID740,0.16,58,174.32,0.0005861819789915202,餐饮评论-1740 口味 环境 服务 等位 口味 环境 环境 服务 口味 服务 叉烧 拼豉 油鸡 肶 饭 烧鸭 饭 烧鹅 饭 酱油 鸡饭 叉烧 拼鹅 肾饭 金牌 烧鹅 柠檬 鱼 酸梅 汁豉 油 皇鸡 青菜 脆皮 烧鸭 猪杂 粉 西冷 牛排 黄豆 汤 鸭脖子 葱油 焗 鸭 饭 萝卜汤 老火 靓汤 烧鸭 拼 叉烧 紫菜汤 川味 卤肉饭 卤水 鸭 下巴 卤水 鹅 肾 卤水 掌 蜜汁 叉烧 白切 鸡 掌翅饭 瘦肉 粉掌 饭例 汤 肾片 猪 骨 汤 主食 选有 赠品,特色餐饮
餐饮评论-1641,烧鹅 饭 叉烧 拼鹅 肾饭 柠檬 鱼 金牌 烧鹅 脆皮 烧鸭 豉油 皇鸡 叉烧 拼豉 油鸡 肶 饭 主食 选有 赠品,盛香烧鹅（东方市场店）,2018,ID641,0.14583333333333334,58,174.29166666666666,0.0005860867031229752,餐饮评论-1641 烧鹅 饭 叉烧 拼鹅 肾饭 柠檬 鱼 金牌 烧鹅 脆皮 烧鸭 豉油 皇鸡 叉烧 拼豉 油鸡 肶 饭 主食 选有 赠品,特色餐饮
餐饮评论-1426,摸 名字 嘻嘻 嘻嘻 主食 选有 赠品,盛香烧鹅（东方市场店）,2018,ID426,0.13333333333333333,58,174.26666666666668,0.0005860026361801415,餐饮评论-1426 摸 名字 嘻嘻 嘻嘻 主食 选有 赠品,特色餐饮
餐饮评论-1588,好吃 主食 选有 赠品,盛香烧鹅（东方市场店）,2018,ID588,0.1111111111111111,58,174.22222222222223,0.0005858531838373258,餐饮评论-1588 好吃 主食 选有 赠品,特色餐饮
餐饮评论-1238,好吃 主食 选有 赠品,盛香烧鹅（东方市场店）,2018,ID238,0.1111111111111111,58,174.22222222222223,0.0005858531838373258,餐饮评论-1238 好吃 主食 选有 赠品,特色餐饮
餐饮评论-1471,味道 不错 菜品 新鲜 上菜 快 交通 方便 主食 选有 赠品,盛香烧鹅（东方市场店）,2018,ID471,0.1,58,174.2,0.000585778457665918,餐饮评论-1471 味道 不错 菜品 新鲜 上菜 快 交通 方便 主食 选有 赠品,特色餐饮
餐饮评论-1010,多次 饭菜 适合 口味 不错 快餐 值得 推荐 还会 主食 选有 赠品,盛香烧鹅（东方市场店）,2018,ID10,0.0967741935483871,58,174.19354838709677,0.0005857567629709931,餐饮评论-1010 多次 饭菜 适合 口味 不错 快餐 值得 推荐 还会 主食 选有 赠品,特色餐饮
餐饮评论-1026,回头客 点 叉烧饭 特别 好吃 分量 十足 还给 我来 两碗 例汤 没有 美团客 减少 分量 服务 阿姨 周到 特别 热情 令人 一种 在家 感觉 回味无穷 流连忘返 下次 还会 光顾 真的 太 好吃 叉烧饭 烧鹅 饭 烧鸭 饭 烧鸭 饭 青菜 主食 选有 赠品,盛香烧鹅（东方市场店）,2018,ID26,0.09473684210526316,58,174.18947368421053,0.000585743061058409,餐饮评论-1026 回头客 点 叉烧饭 特别 好吃 分量 十足 还给 我来 两碗 例汤 没有 美团客 减少 分量 服务 阿姨 周到 特别 热情 令人 一种 在家 感觉 回味无穷 流连忘返 下次 还会 光顾 真的 太 好吃 叉烧饭 烧鹅 饭 烧鸭 饭 烧鸭 饭 青菜 主食 选有 赠品,特色餐饮
餐饮评论-1236,好吃 主食 选有 赠品,盛香烧鹅（东方市场店）,2018,ID236,0.09090909090909091,58,174.1818181818182,0.0005857173180711298,餐饮评论-1236 好吃 主食 选有 赠品,特色餐饮
餐饮评论-1235,好吃 主食 选有 赠品,盛香烧鹅（东方市场店）,2018,ID235,0.09090909090909091,58,174.1818181818182,0.0005857173180711298,餐饮评论-1235 好吃 主食 选有 赠品,特色餐饮
餐饮评论-1237,唔 好吃 主食 选有 赠品,盛香烧鹅（东方市场店）,2018,ID237,0.08333333333333333,58,174.16666666666666,0.0005856663684088063,餐饮评论-1237 唔 好吃 主食 选有 赠品,特色餐饮
餐饮评论-1370,环境 优雅 空调 够力 味道 一流 服务态度 不错 不错 不错 主食 选有 赠品,盛香烧鹅（东方市场店）,2018,ID370,0.07692307692307693,58,174.15384615384616,0.000585623257156071,餐饮评论-1370 环境 优雅 空调 够力 味道 一流 服务态度 不错 不错 不错 主食 选有 赠品,特色餐饮
餐饮评论-1276,叉烧饭 叉烧 肉 主食 选有 赠品,盛香烧鹅（东方市场店）,2018,ID276,0.0625,58,174.125,0.0005855262568374166,餐饮评论-1276 叉烧饭 叉烧 肉 主食 选有 赠品,特色餐饮
餐饮评论-1390,食 快餐 习惯 盛香 喜欢 叉烧 味道好 份量 多汁 伴饭 好味 主食 选有 赠品,盛香烧鹅（东方市场店）,2018,ID390,0.06060606060606061,58,174.12121212121212,0.0005855135194218357,餐饮评论-1390 食 快餐 习惯 盛香 喜欢 叉烧 味道好 份量 多汁 伴饭 好味 主食 选有 赠品,特色餐饮
餐饮评论-1718,菜肉 太甜 希望 改 一下 主食 选有 赠品,盛香烧鹅（东方市场店）,2019,ID718,0.058823529411764705,58,174.11764705882354,0.0005855015312659949,餐饮评论-1718 菜肉 太甜 希望 改 一下 主食 选有 赠品,特色餐饮
餐饮评论-1730,感觉 不错 服务 叉烧 很棒 主食 选有 赠品,盛香烧鹅（东方市场店）,2019,ID730,0.058823529411764705,58,174.11764705882354,0.0005855015312659949,餐饮评论-1730 感觉 不错 服务 叉烧 很棒 主食 选有 赠品,特色餐饮
餐饮评论-1892,盛香 烧鸭 比别 店 确实 好吃 不少 皮烤 到位 香脆 卤水 鸭 翅 爱 主食 选有 赠品,盛香烧鹅（东方市场店）,2019,ID892,0.05714285714285714,58,174.11428571428573,0.0005854902281476307,餐饮评论-1892 盛香 烧鸭 比别 店 确实 好吃 不少 皮烤 到位 香脆 卤水 鸭 翅 爱 主食 选有 赠品,特色餐饮
餐饮评论-1407,经济 实惠 值得 高州 吃饭 必选 主食 选有 赠品,盛香烧鹅（东方市场店）,2018,ID407,0.05555555555555555,58,174.11111111111111,0.0005854795529802867,餐饮评论-1407 经济 实惠 值得 高州 吃饭 必选 主食 选有 赠品,特色餐饮
餐饮评论-1604,说 看图 话 说 看图 话 说 看图 话 说 看图 话 烧鸭 饭 叉烧饭 主食 选有 赠品,盛香烧鹅（东方市场店）,2018,ID604,0.05405405405405406,58,174.1081081081081,0.0005854694548490154,餐饮评论-1604 说 看图 话 说 看图 话 说 看图 话 说 看图 话 烧鸭 饭 叉烧饭 主食 选有 赠品,特色餐饮
餐饮评论-1179,烧鹅 好食 叉烧 好吃 例汤 好喝 主食 选有 赠品,盛香烧鹅（东方市场店）,2018,ID179,0.05263157894736842,58,174.10526315789474,0.0005854598881983373,餐饮评论-1179 烧鹅 好食 叉烧 好吃 例汤 好喝 主食 选有 赠品,特色餐饮
餐饮评论-1027,叉烧饭 好吃 合 口味 环境 不错 主食 选有 赠品,盛香烧鹅（东方市场店）,2018,ID27,0.05263157894736842,58,174.10526315789474,0.0005854598881983373,餐饮评论-1027 叉烧饭 好吃 合 口味 环境 不错 主食 选有 赠品,特色餐饮
餐饮评论-1047,好吃 第三次 吃 孩子 爱 吃 主食 选有 赠品,盛香烧鹅（东方市场店）,2018,ID47,0.05263157894736842,58,174.10526315789474,0.0005854598881983373,餐饮评论-1047 好吃 第三次 吃 孩子 爱 吃 主食 选有 赠品,特色餐饮
餐饮评论-1287,比较 喜欢 吃 叉烧饭 叉烧 不肥不瘦 刚刚 主食 选有 赠品,盛香烧鹅（东方市场店）,2018,ID287,0.045454545454545456,58,174.0909090909091,0.0005854116200971887,餐饮评论-1287 比较 喜欢 吃 叉烧饭 叉烧 不肥不瘦 刚刚 主食 选有 赠品,特色餐饮
餐饮评论-1194,好吃 盛香 烧鹅 点 叉烧 不会 美团 耽搁 份量 时间 好多 生意 喜欢 这家 喜欢 南湖 一家 主食 选有 赠品,盛香烧鹅（东方市场店）,2018,ID194,0.022222222222222223,58,174.04444444444445,0.0005852553744660632,餐饮评论-1194 好吃 盛香 烧鹅 点 叉烧 不会 美团 耽搁 份量 时间 好多 生意 喜欢 这家 喜欢 南湖 一家 主食 选有 赠品,特色餐饮
餐饮评论-1268,今天 验证 一次 招牌 上元 美团 购买 分量 店 消费 少 美团 平文 菜少 一半 不划算 不划算 商家 厚道 主食 选有 赠品,盛香烧鹅（东方市场店）,2018,ID268,0.02,58,174.04,0.0005852404292317816,餐饮评论-1268 今天 验证 一次 招牌 上元 美团 购买 分量 店 消费 少 美团 平文 菜少 一半 不划算 不划算 商家 厚道 主食 选有 赠品,特色餐饮
餐饮评论-1271,本来 消费 份 一份 叉烧 一份 烧鸭 后来 服务员 搞错 份 叉烧 间隔 分钟 不到 后来 那份 错 分量 比前 一份 多一倍 分量 分钟 听到 客人 说 错 知道 分量 店元 买 份 美团 买 真 厚道 其实 少 一点 没关系 毕竟 便宜 元多 不能 少 一半 离谱 招牌 上元 美团 购买 分量 店 消费 少 美团 平文 菜少 一半 不划算 太 不划算 商家 厚道 主食 选有 赠品,盛香烧鹅（东方市场店）,2018,ID271,0.00684931506849315,58,174.013698630137,0.0005851519862015127,餐饮评论-1271 本来 消费 份 一份 叉烧 一份 烧鸭 后来 服务员 搞错 份 叉烧 间隔 分钟 不到 后来 那份 错 分量 比前 一份 多一倍 分量 分钟 听到 客人 说 错 知道 分量 店元 买 份 美团 买 真 厚道 其实 少 一点 没关系 毕竟 便宜 元多 不能 少 一半 离谱 招牌 上元 美团 购买 分量 店 消费 少 美团 平文 菜少 一半 不划算 太 不划算 商家 厚道 主食 选有 赠品,特色餐饮
餐饮评论-1856,饭烂 一点 青菜 不怎么 热 汤 不怎么 热 主食 选有 赠品,盛香烧鹅（东方市场店）,2019,ID856,0.0,58,174.0,0.0005851059221232476,餐饮评论-1856 饭烂 一点 青菜 不怎么 热 汤 不怎么 热 主食 选有 赠品,特色餐饮
餐饮评论-1616,不错 主食 选有 赠品,盛香烧鹅（东方市场店）,2018,ID616,0.0,58,174.0,0.0005851059221232476,餐饮评论-1616 不错 主食 选有 赠品,特色餐饮
餐饮评论-1371,好好 味 超级 好好 好味 主食 选有 赠品,盛香烧鹅（东方市场店）,2018,ID371,0.0,58,174.0,0.0005851059221232476,餐饮评论-1371 好好 味 超级 好好 好味 主食 选有 赠品,特色餐饮
餐饮评论-1887,味道 一般般 以前 有点 差 主食 选有 赠品,盛香烧鹅（东方市场店）,2019,ID887,0.0,58,174.0,0.0005851059221232476,餐饮评论-1887 味道 一般般 以前 有点 差 主食 选有 赠品,特色餐饮
餐饮评论-1408,不错 哈吃过 多次 下次 还会 主食 选有 赠品,盛香烧鹅（东方市场店）,2018,ID408,0.0,58,174.0,0.0005851059221232476,餐饮评论-1408 不错 哈吃过 多次 下次 还会 主食 选有 赠品,特色餐饮
餐饮评论-1602,口味 环境 服务 主食 选有 赠品,盛香烧鹅（东方市场店）,2018,ID602,0.0,58,174.0,0.0005851059221232476,餐饮评论-1602 口味 环境 服务 主食 选有 赠品,特色餐饮
餐饮评论-1054,主食 选有 赠品,盛香烧鹅（东方市场店）,2018,ID54,0.0,58,174.0,0.0005851059221232476,餐饮评论-1054 主食 选有 赠品,特色餐饮
餐饮评论-1051,实惠 店面 最近 扩大 挺不错 主食 选有 赠品,盛香烧鹅（东方市场店）,2018,ID51,0.0,58,174.0,0.0005851059221232476,餐饮评论-1051 实惠 店面 最近 扩大 挺不错 主食 选有 赠品,特色餐饮
餐饮评论-1231,叉烧饭 主食 选有 赠品,盛香烧鹅（东方市场店）,2018,ID231,0.0,58,174.0,0.0005851059221232476,餐饮评论-1231 叉烧饭 主食 选有 赠品,特色餐饮
餐饮评论-1103,好评 主食 选有 赠品,盛香烧鹅（东方市场店）,2018,ID103,0.0,58,174.0,0.0005851059221232476,餐饮评论-1103 好评 主食 选有 赠品,特色餐饮
餐饮评论-1102,好评 主食 选有 赠品,盛香烧鹅（东方市场店）,2018,ID102,0.0,58,174.0,0.0005851059221232476,餐饮评论-1102 好评 主食 选有 赠品,特色餐饮
餐饮评论-1163,口味 份量 可能 少 一点 主食 选有 赠品,盛香烧鹅（东方市场店）,2018,ID163,0.0,58,174.0,0.0005851059221232476,餐饮评论-1163 口味 份量 可能 少 一点 主食 选有 赠品,特色餐饮
餐饮评论-1970,味道 算 干净 饭市 上菜 慢 主食 选有 赠品,盛香烧鹅（东方市场店）,2019,ID970,0.0,58,174.0,0.0005851059221232476,餐饮评论-1970 味道 算 干净 饭市 上菜 慢 主食 选有 赠品,特色餐饮
餐饮评论-1478,味道 不错 份量 少 点 环境 主食 选有 赠品,盛香烧鹅（东方市场店）,2018,ID478,0.0,58,174.0,0.0005851059221232476,餐饮评论-1478 味道 不错 份量 少 点 环境 主食 选有 赠品,特色餐饮
餐饮评论-1056,非常 主食 选有 赠品,盛香烧鹅（东方市场店）,2018,ID56,0.0,58,174.0,0.0005851059221232476,餐饮评论-1056 非常 主食 选有 赠品,特色餐饮
餐饮评论-1059,回头客 主食 选有 赠品,盛香烧鹅（东方市场店）,2018,ID59,0.0,58,174.0,0.0005851059221232476,餐饮评论-1059 回头客 主食 选有 赠品,特色餐饮
餐饮评论-1057,主食 选有 赠品,盛香烧鹅（东方市场店）,2018,ID57,0.0,58,174.0,0.0005851059221232476,餐饮评论-1057 主食 选有 赠品,特色餐饮
餐饮评论-1785,叉烧 烧鸭 饭 挺 主食 选有 赠品,盛香烧鹅（东方市场店）,2019,ID785,0.0,58,174.0,0.0005851059221232476,餐饮评论-1785 叉烧 烧鸭 饭 挺 主食 选有 赠品,特色餐饮
餐饮评论-1055,主食 选有 赠品,盛香烧鹅（东方市场店）,2018,ID55,0.0,58,174.0,0.0005851059221232476,餐饮评论-1055 主食 选有 赠品,特色餐饮
餐饮评论-1465,非常 差点 叉烧饭 多数 肥肉 青菜 难吃 大白菜 梗 没有 叶子 例汤 看到 阿姨 手 放在 汤 里面 根本 不敢 喝 主食 选有 赠品,盛香烧鹅（东方市场店）,2018,ID465,-0.0425531914893617,58,173.91489361702128,0.000584819736785941,餐饮评论-1465 非常 差点 叉烧饭 多数 肥肉 青菜 难吃 大白菜 梗 没有 叶子 例汤 看到 阿姨 手 放在 汤 里面 根本 不敢 喝 主食 选有 赠品,特色餐饮
餐饮评论-1657,东西 不错 味道 刚刚 下次 还会 主食 选有 赠品,盛香烧鹅（东方市场店）,2018,ID657,-0.047619047619047616,58,173.9047619047619,0.0005847856671029283,餐饮评论-1657 东西 不错 味道 刚刚 下次 还会 主食 选有 赠品,特色餐饮
餐饮评论-1658,东西 不错 味道 刚刚 下次 还会 主食 选有 赠品,盛香烧鹅（东方市场店）,2018,ID658,-0.047619047619047616,58,173.9047619047619,0.0005847856671029283,餐饮评论-1658 东西 不错 味道 刚刚 下次 还会 主食 选有 赠品,特色餐饮
餐饮评论-1700,服务态度 好差 青菜 做 太差 越来越 不好 主食 选有 赠品,盛香烧鹅（东方市场店）,2018,ID700,-0.05,58,173.9,0.0005847696543519125,餐饮评论-1700 服务态度 好差 青菜 做 太差 越来越 不好 主食 选有 赠品,特色餐饮
餐饮评论-1368,味道 份量 少 服务态度 差 亏死 主食 选有 赠品,盛香烧鹅（东方市场店）,2018,ID368,-0.05263157894736842,58,173.89473684210526,0.000584751956048158,餐饮评论-1368 味道 份量 少 服务态度 差 亏死 主食 选有 赠品,特色餐饮
餐饮评论-1062,菜少 一点 不够 吃 地方 少 主食 选有 赠品,盛香烧鹅（东方市场店）,2018,ID62,-0.05263157894736842,58,173.89473684210526,0.000584751956048158,餐饮评论-1062 菜少 一点 不够 吃 地方 少 主食 选有 赠品,特色餐饮
餐饮评论-1614,感觉 味道 没有 以前 主食 选有 赠品,盛香烧鹅（东方市场店）,2018,ID614,-0.05555555555555555,58,173.88888888888889,0.0005847322912662084,餐饮评论-1614 感觉 味道 没有 以前 主食 选有 赠品,特色餐饮
餐饮评论-1110,慢到 爆表 失望 以后 不想 主食 选有 赠品,盛香烧鹅（东方市场店）,2018,ID110,-0.05555555555555555,58,173.88888888888889,0.0005847322912662084,餐饮评论-1110 慢到 爆表 失望 以后 不想 主食 选有 赠品,特色餐饮
餐饮评论-1152,吃 最差 一次 快餐 没有 烧鸭 全是 骨头 屁股 肉 如图 主食 选有 赠品,盛香烧鹅（东方市场店）,2018,ID152,-0.0625,58,173.875,0.0005846855874090786,餐饮评论-1152 吃 最差 一次 快餐 没有 烧鸭 全是 骨头 屁股 肉 如图 主食 选有 赠品,特色餐饮
